page_url,image_url,tvshow_title,year,rating,director,actors,seasons,series,genres,countries,description
https://www.imdb.com/title/tt2230587/,https://m.media-amazon.com/images/M/MV5BODg5ZjRlNDItOGMzNS00M2I3LTllNDAtZjEwNzMyMTMyZDZjXkEyXkFqcGc@._V1_.jpg,Suite PreCure,2011,7.8,,"Fumiko Orikasa, Ami Koshimizu, Megumi Toyoguchi, Rumi Okubo, Kotono Mitsuishi, Ken'yû Horiuchi",1,48,"Action, Adventure, Animation, Anime, Comedy, Drama, Family, Japanese, Superhero, Urban Adventure",Japan,"In a place called Major Land, the ""Melody of Happiness"" is due to be played, spreading happiness throughout the world. However, an evil man named Mephisto steals the Legendary Score, plotting to turn it into the ""Melody of Sorrow"" to spread sadness across the land. Aphrodite, the queen of Major Land, scatters the Notes that make up the Legendary Score into the human w...Read all"
https://www.imdb.com/title/tt2231696/,https://m.media-amazon.com/images/M/MV5BYTkyOThlNzMtMjdhNy00MDkzLTkzNTMtZjllMDA2ZmIzYjdlXkEyXkFqcGc@._V1_.jpg,Home & Family,2012,5.4,,"Debbie Matenopoulos, Mark Steines, Kenneth Wingard, Kym Douglas, Cristina Ferrare, Larissa Wohl",Unknown,1780,Talk Show,United States,"Show will focus on home improvements, crafts, parenting tips, and lifestyle, health and fitness enhancements."
https://www.imdb.com/title/tt2234222/,https://m.media-amazon.com/images/M/MV5BNzdmMzI1NjktOTE5MS00MWM1LWI1YTAtODE4YjkzZmRlNzI4XkEyXkFqcGc@._V1_.jpg,Orphan Black,2013,8.3,,"Tatiana Maslany, Dylan Bruce, Jordan Gavaris, Maria Doyle Kennedy, Kristian Bruun, Kevin Hanchard",5,50,"Conspiracy Thriller, Drama, Psychological Drama, Psychological Thriller, Sci-Fi, Thriller",Canada,A streetwise hustler is pulled into a compelling conspiracy after witnessing the suicide of a girl who looks just like her.
https://www.imdb.com/title/tt2234701/,https://m.media-amazon.com/images/M/MV5BOWNhZGE5OGUtZTBhMi00ZDk5LWFjNjYtMDgzNDRlOGUwNWFhXkEyXkFqcGc@._V1_.jpg,Dropout,2006,7.7,,"Mike Trapp, Grant O'Brien, Katie Marovitch, Zac Oyama, Pat Cassels, Raphael Chestang",Unknown,1917,"Comedy, Parody, Satire, Sketch Comedy",United States,"Funny sketches with crude, adult, and undeniably hilarious comedy."
https://www.imdb.com/title/tt2234717/,https://m.media-amazon.com/images/M/MV5BM2Q1YWM5YmYtMTQxNy00MDAxLWE1ZjMtOTJiMWM4Nzk1OWZkXkEyXkFqcGc@._V1_.jpg,Die Chefin,2012,6.4,Orkun Ertener,"Katharina Böhm, Jürgen Tonkel, Christian Hockenbrink, Tatja Seibt, Stefan Rudolf, Jonathan Hutter",Unknown,104,"Crime, German",Germany,Kriminalkommissarin Vera Lanz leitet eine Abteilung bei der Münchener Mordkommission. Ihre beiden Mitarbeiter leitet sie mit einer Mischung aus Autorität und mütterlicher Nachsicht.
https://www.imdb.com/title/tt2236126/,https://m.media-amazon.com/images/M/MV5BMTM5NTIwMjg1Ml5BMl5BanBnXkFtZTcwOTY2MDY0OQ@@._V1_.jpg,Power Rangers Megaforce,2013,5.6,Haim Saban,"Andrew Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Geoff Dolan",2,42,"Action, Adventure, Family, Fantasy, Sci-Fi, Superhero",United States,An evil galactic armada has come to destroy the planet Earth and the newest team of Power Rangers must harness powers from Rangers of the past to stop them as the Power Rangers Megaforce.
https://www.imdb.com/title/tt2238348/,https://m.media-amazon.com/images/M/MV5BMjQ1NGNkOTQtMWE0Ny00NTEwLTlmNDYtN2NiODE4MzI1MmM0XkEyXkFqcGc@._V1_.jpg,Selling Houses Australia,2008,8.5,,"Andrew Winter, Shaynna Blaze, Charlie Albone, Neale Whitaker, Wendy Moore, Dennis Scott",17,189,Reality TV,Australia,Selling Houses Australia provides current practical advice for home owners wanting to enter the property market. The team transform what the owners see as unsellable houses into spectacular homes which will be much easier to sell.
https://www.imdb.com/title/tt2239949/,https://m.media-amazon.com/images/M/MV5BYjk3MWRlNzctY2Y5ZC00ZjU2LThiNTQtZTMxMTJjMTcwOWU4XkEyXkFqcGc@._V1_.jpg,Pramface,2012,7.4,Chris Reddy,"Sean Verey, Scarlett Alice Johnson, Dylan Edwards, Yasmin Paige, Ben Crompton, Bronagh Gallagher",3,19,Comedy,United Kingdom,"A girl from a middle-class family gets drunk one night, sleeps with a younger working-class boy, and gets pregnant."
https://www.imdb.com/title/tt2240991/,https://m.media-amazon.com/images/M/MV5BYTU2NDk2MzgtMWFjZC00ZmRlLWIxYzMtOTBiOGU1NzFmNTE2XkEyXkFqcGc@._V1_.jpg,A Touch of Cloth,2012,7.8,,"John Hannah, Suranne Jones, Adrian Bower, Navin Chowdhry, Julian Rhind-Tutt, Daisy Beaumont",3,7,"Action, Comedy, Crime, Dark Comedy, Mystery, Parody, Slapstick, Thriller",United Kingdom,DCI Jack Cloth and DC Anne Oldman are paired to investigate a series of grisly murders done by a devious killer.
https://www.imdb.com/title/tt2242025/,https://m.media-amazon.com/images/M/MV5BYzU4MWJkYjUtZTM4Ny00YzllLTgxNzQtYmMxMmIzNGQ5NmYyXkEyXkFqcGc@._V1_.jpg,Hotel Hell,2012,7.1,Adeline Ramage Rooney,"Gordon Ramsay, Robert Dean II, Ari Nikki, Giulian Jones, Barbara Walker, Ryan Rediker",3,22,Reality TV,"United States, United Kingdom","Chef Gordon Ramsay visits struggling, disfunctional hotels across America and spends a week trying to help them become successful."
https://www.imdb.com/title/tt2243973/,https://m.media-amazon.com/images/M/MV5BNjBmYjdiMzItNTEwNi00YTI2LTg4YjctOTRjNDYxNTUxNGQ1XkEyXkFqcGc@._V1_.jpg,Hannibal,2013,8.5,Bryan Fuller,"Hugh Dancy, Mads Mikkelsen, Caroline Dhavernas, Laurence Fishburne, Scott Thompson, Aaron Abrams",3,39,"Crime, Drama, Horror, Mystery, Psychological Horror, Psychological Thriller, Serial Killer, Splatter Horror, Thriller",United States,Explores the early relationship between renowned psychiatrist Hannibal Lecter and a young FBI criminal profiler who is haunted by his ability to empathize with serial killers.
https://www.imdb.com/title/tt2244077/,https://m.media-amazon.com/images/M/MV5BOTk0NDc5NTEtNDViOS00YzI4LWEzMGMtOThhMDFkNTU0NWFhXkEyXkFqcGc@._V1_.jpg,Littlest Pet Shop,2012,6.3,"Tim Cahill, Julie McNally Cahill","Ashleigh Ball, Sam Vincent, Peter New, Kyle Rideout, Tabitha St. Germain, Kira Tozer",4,104,"Adventure, Animal Adventure, Animation, Comedy, Family, Fantasy, Musical","United States, Canada, Philippines, Germany",A young girl named Blythe Baxter moves to downtown city in an apartment above Littlest Pet Shop. She soon discovers she can understand animals. She goes on some crazy adventures with the pets.
https://www.imdb.com/title/tt2244495/,https://m.media-amazon.com/images/M/MV5BZGY0OGMzYjItNjhkMy00NjZjLThlZTEtMTdlYWU0NzliZWNkXkEyXkFqcGc@._V1_.jpg,The Eric Andre Show,2012,8.5,Eric André,"Eric André, Hannibal Buress, Robert Smith, Tom Ato, Early McCalister, Pfelton Sutton",Unknown,68,"Comedy, Parody, Sketch Comedy, Talk Show",United States,"Eric Andre tries to host a talk show in a bizarre environment, where he is sometimes the player of pranks and sometimes the victim."
https://www.imdb.com/title/tt2245029/,https://m.media-amazon.com/images/M/MV5BMTQzMDkxMzc4Ml5BMl5BanBnXkFtZTcwMTI5NDI5OA@@._V1_.jpg,Deception,2013,6.6,Liz Heldens,"Meagan Good, Laz Alonso, Tate Donovan, Wes Brown, Katherine LaNasa, Ella Rae Peck",1,11,"Crime, Drama, Mystery, Romance",United States,"A female detective returns undercover to the wealthy family she grew up in--as the maid's daughter, to solve the murder of the notorious heiress who was once her closest friend."
https://www.imdb.com/title/tt2246569/,https://m.media-amazon.com/images/M/MV5BMjNmM2Q5OGQtNTk5NC00NTFlLWFhMzEtMGNhZWRiZjA5Njk0XkEyXkFqcGc@._V1_.jpg,Animal Practice,2012,5.7,"Brian Gatewood, Alessandro Tanaka","Justin Kirk, JoAnna Garcia Swisher, Bobby Lee, Kym Whitley, Betsy Sodaro, Tyler Labine",1,9,Comedy,United States,An animal loving veterinarian despises pet owners.
https://www.imdb.com/title/tt2247207/,https://m.media-amazon.com/images/M/MV5BMjI3NTIwNDgwNF5BMl5BanBnXkFtZTcwMjEzMzA2Nw@@._V1_.jpg,Beni Affet,2011,2.0,,"Nusret Senay, Ilkay Kayku Atalay, Ceren Yalazoglu, Zeynep Aytek, Gaye Turgut, Seyma Korkmaz",Unknown,1457,"Drama, Soap Opera, Turkish",Turkey,"The life and events happening in 3 different families. Plot twists, secrets and love all build up in this show."
https://www.imdb.com/title/tt2248977/,https://m.media-amazon.com/images/M/MV5BMTk2MjUxNzAzOF5BMl5BanBnXkFtZTcwODgwOTgxOA@@._V1_.jpg,Partners,2012,6.3,"Max Mutchnick, David Kohan","Michael Urie, David Krumholtz, Sophia Bush, Brandon Routh, Tracy Vilar, Jillian Bell",1,13,"Comedy, Romance, Romantic Comedy",United States,"Two lifelong friends, who are both architects, form a business partnership."
https://www.imdb.com/title/tt2249007/,https://m.media-amazon.com/images/M/MV5BYTg0MWQ5Y2ItOGViNS00MWNhLTk1Y2ItN2Q1MjY1MDhiYTM0XkEyXkFqcGc@._V1_.jpg,Ray Donovan,2013,8.3,Ann Biderman,"Liev Schreiber, Eddie Marsan, Dash Mihok, Pooch Hall, Kerris Dorsey, Jon Voight",7,82,"Cop Drama, Crime, Drama, Psychological Drama",United States,"Ray Donovan, a professional ""fixer"" for the rich and famous in Los Angeles, can make anyone's problems disappear except those created by his own family."
https://www.imdb.com/title/tt2249364/,https://m.media-amazon.com/images/M/MV5BNDU4ODc2MWMtNDBhMC00N2M3LWI5YzAtMGFjN2U1ZjBlOGU4XkEyXkFqcGc@._V1_.jpg,Broadchurch,2013,8.3,Chris Chibnall,"David Tennant, Olivia Colman, Jodie Whittaker, Andrew Buchan, Carolyn Pickles, Arthur Darvill",3,24,"Cop Drama, Crime, Drama, Mystery, Police Procedural, Psychological Drama, Suspense Mystery, Whodunnit",United Kingdom,Follows DI Alec Hardy and DS Ellie Miller as they solve crime in the fictional coastal town of Broadchurch.
https://www.imdb.com/title/tt2249420/,https://m.media-amazon.com/images/M/MV5BOTU1NmY1ZDktNzc4NC00ZWNlLWFhMjYtOGZiNTQ4NDk2MjI1XkEyXkFqcGc@._V1_.jpg,Gabriela,2012,8.1,,"Juliana Paes, Humberto Martins, Luiza Valdetaro, Vanessa Giácomo, Antônio Fagundes, Erik Marmo",Unknown,78,"Comedy, Drama, Period Drama, Portuguese, Romance, Romantic Comedy",Brazil,"Bahia in the 1920s, Gabriela crosses the savannah and arrives on the islands to get a job where, oblivious to the customs of the time, she tests human feelings and moral issues such as love, betrayal, hatred and forgiveness."
https://www.imdb.com/title/tt2250160/,https://m.media-amazon.com/images/M/MV5BNTdjM2NlZWEtZWY3MS00YWJmLTk3MjMtMTlmOWNlNjg3YmRkXkEyXkFqcGc@._V1_.jpg,Campione!,2012,6.7,,"Yoshitsugu Matsuoka, Fumihiko Tachiki, Monica Rial, Kana Hanazawa, Eri Kitamura, Takuya Eguchi",1,13,"Action, Adventure, Animation, Anime, Fantasy, Romance, Supernatural Fantasy, Sword & Sorcery, Teen Fantasy, Urban Adventure",Japan,"Godou Kusanagi becomes a Campione, fighting Heretical Gods. His status attracts attention and complicates life, especially with forward girls like Erica Blandelli causing awkward situations."
https://www.imdb.com/title/tt2250192/,https://m.media-amazon.com/images/M/MV5BN2NhYzU2NDEtYzI1NS00MjgzLThjZGUtOTYxNGJkZjZmNDdjXkEyXkFqcGc@._V1_.jpg,Sword Art Online,2012,7.5,Reki Kawahara,"Yoshitsugu Matsuoka, Haruka Tomatsu, Bryce Papenbrook, Cherami Leigh, Ayana Taketatsu, Miyuki Sawashiro",4,100,"Adult Animation, Anime, Artificial Intelligence, Feel-Good Romance, Hand-Drawn Animation, Isekai, Japanese, Psychological Drama, Survival, Sword & Sorcery","Japan, Poland, United States","In the year 2022, thousands of people get trapped in a new virtual MMORPG and the lone wolf player, Kirito, works to escape."
https://www.imdb.com/title/tt2252938/,https://m.media-amazon.com/images/M/MV5BZjQ0ZTQzNzQtMGZmOS00ZDY2LWEyMDMtYzU1YjgwZTA2MTE4XkEyXkFqcGc@._V1_.jpg,Wander Over Yonder,2013,7.3,Craig McCracken,"Jack McBrayer, April Winchell, Keith Ferguson, Tom Kenny, Fred Tatasciore, Sam Riegel",2,44,"Adventure, Animation, Buddy Comedy, Comedy, Family, Fantasy, Farce, Musical, Slapstick, Space Sci-Fi","Ireland, Canada, United States","Wander is is eager to help anyone in the galaxy, together with his friend Sylvia. Wander's friendliness often angers Lord Hater, who is bent on galactic domination, and his army of Watchdogs."
https://www.imdb.com/title/tt2255085/,https://m.media-amazon.com/images/M/MV5BMjI3NWE1N2ItMWEyZi00ZTgyLWI3NTEtZTY5ZDNmYTU1M2VlXkEyXkFqcGc@._V1_.jpg,My Girlfriend Is a Gumiho,2010,7.6,,"Park Soo-Jin, Sung Dong-il, Byun Hee-Bong, Yun Yoo-sun, Hyomin, Kim Ho-chang",1,16,"Comedy, Fantasy, Korean, Romance",South Korea,"Chae Dae Wong, an aspiring actor, unwillingly releases a Gumiho, a legendary nine-tailed fox, from her centuries-old prison. He runs away terrified and ends up injuring himself badly, but she saves his life and asks to stay by his side."
https://www.imdb.com/title/tt2256592/,https://m.media-amazon.com/images/M/MV5BNDY1YzJiOWItYTY0Mi00ZDUwLThkYzctNTgwYzJhYzA2NmVmXkEyXkFqcGc@._V1_.jpg,Skin to the Max,2011,6.1,,"Marianne D'Vaz, Marco Pancrazi, Jenna Saras, Giulia Di Quilio, Sarah Kozlowski, Giulia Zangrillo",2,10,"Documentary, Drama, Reality TV, Romance",United States,This all-new travelogue series takes viewers on an international journey to the hot and erotic world of real sex clubs.
https://www.imdb.com/title/tt2258904/,https://m.media-amazon.com/images/M/MV5BYjY2OTRmNDQtOWZmMi00ZWFiLWExYjUtYWEwNWEzNzdjNmIyXkEyXkFqcGc@._V1_.jpg,A Place to Call Home,2014,8.3,Bevan Lee,"Marta Dusseldorp, Noni Hazlehurst, Brett Climo, Craig Hall, Abby Earl, Frankie J. Holden",6,67,"Drama, Period Drama",Australia,"Sarah Adams returns to Australia post World War II to start anew. She begins working in a hospital, much to the dismay of Elizabeth Bligh, a wealthy matriarch."
https://www.imdb.com/title/tt2259464/,https://m.media-amazon.com/images/M/MV5BYWI2YjNjYjktOGE4YS00N2I4LWEzMmEtYmVjZmY5NDA0MGVjXkEyXkFqcGc@._V1_.jpg,Fear Files: Darr Ki Sachchi Tasveerein,2012,5.3,,"Diksha Kushwaha, Kuldeep Singh, Visawadia Bhavesh, Amardeep Garg, Mallika Nayak, Bhanu Suryam Thakur",5,115,"Hindi, Horror",India,The series mainly focuses on the story of different paranormal and strange cases from different parts of India inspired from real life incidents. It also shows investigation and subsequent exorcism.
https://www.imdb.com/title/tt2259737/,https://m.media-amazon.com/images/M/MV5BNWM2ODhhNGQtMGI0Yi00YWExLTg3M2MtNTc3ZWRjOTU0NWUxXkEyXkFqcGc@._V1_.jpg,Jormungand,2012,7.4,,"Greg Ayres, Micah Solusod, Anastasia Munoz, Shizuka Itô, Mutsumi Tamura, Wataru Hatano",2,25,"Action, Animation, Anime, Crime, Hand-Drawn Animation, Psychological Thriller, Thriller, War",Japan,"A group of cheerful friends who help Koko avoid trouble. However, charming life comes to an end when they discover that Koko is an arms dealer, and that her happy bodyguards are elite soldiers who are ""the best of the best"" at something."
https://www.imdb.com/title/tt2261391/,https://m.media-amazon.com/images/M/MV5BNDVhYTBmYzUtNjU5NC00NjE3LWE5ZWQtZmNkYTIyYmQ3NGU2XkEyXkFqcGc@._V1_.jpg,Chicago Fire,2012,8.0,"Michael Brandt, Derek Haas","Taylor Kinney, Christian Stolte, Joe Minoso, David Eigenberg, Randy Flagler, Eamonn Walker",14,295,"Action, Disaster, Drama, Psychological Drama, Workplace Drama",United States,"Follows both the professional and personal lives of the firefighters, rescue personnel, and paramedics of the Chicago Fire Department at the fictional Firehouse 51 as they risk their lives to save and protect the city of Chicago, Illinois."
https://www.imdb.com/title/tt2262383/,https://m.media-amazon.com/images/M/MV5BMjA5ODgyNzgzOV5BMl5BanBnXkFtZTcwNDAxOTgxOA@@._V1_.jpg,Vegas,2012,7.3,"Nicholas Pileggi, Greg Walker","Dennis Quaid, Michael Chiklis, Carrie-Anne Moss, Taylor Handley, Jason O'Mara, Sarah Jones",1,21,"Action, Contemporary Western, Crime, Drama, Mystery, Western",United States,"Ralph Lamb, a former MP for the US Army, becomes sheriff. His brother, Jack, and his son, Dixon, are deputized. Meanwhile, Vincent Savino comes from Chicago to Vegas to run The Savoy hotel and casino."
https://www.imdb.com/title/tt2262456/,https://m.media-amazon.com/images/M/MV5BMjkyOTQ4MDQ5OF5BMl5BanBnXkFtZTgwNTU5NTEwMDE@._V1_.jpg,The Hollow Crown,2013,8.2,,"Anton Lesser, Richard II, Simon Russell Beale, Tom Georgeson, John Mackay, Tom Hiddleston",2,17,"Costume Drama, Drama, History, Period Drama, War",United Kingdom,"A mini-series of adaptations of Shakespeare's history plays: Richard II, Henry IV: Parts 1 and 2, and Henry V."
https://www.imdb.com/title/tt2262532/,https://m.media-amazon.com/images/M/MV5BMWMzZmRlMDUtOWQ3YS00ODA4LWJlMzUtMjY0MWFhZDBkOTlkXkEyXkFqcGc@._V1_.jpg,The Fosters,2013,7.9,"Bradley Bredeweg, Peter Paige","Teri Polo, Sherri Saum, Hayden Byerly, David Lambert, Maia Mitchell, Cierra Ramirez",5,104,"Coming-of-Age, Drama, Family, Feel-Good Romance, Romance",United States,"Teenager Callie Jacob is placed in a foster home with a lesbian couple and their blend of biological, adoptive, and foster children."
https://www.imdb.com/title/tt2263720/,https://m.media-amazon.com/images/M/MV5BODMyNzdiMmMtMzE2MC00YTdiLWI5NzItMTljODI3YzUxNGNjXkEyXkFqcGc@._V1_.jpg,Hebburn,2012,7.2,,"Jason Cook, Chris Ramsey, Kimberley Nixon, Vic Reeves, Lisa McGrillis, Pat Dunn",2,13,Comedy,United Kingdom,"Set in the town of Hebburn in Tyne and Wear, this series follows the Pearson family, Joe, Pauline and their son Jack, who has secretly married a middle-class Jewish girl, Sarah, on a drunken binge in Las Vegas."
https://www.imdb.com/title/tt2266639/,https://m.media-amazon.com/images/M/MV5BMjIyNDkwMTY0N15BMl5BanBnXkFtZTcwMTUyMjU4OA@@._V1_.jpg,1600 Penn,2012,5.7,"Josh Gad, Jon Lovett, Jason Winer","Josh Gad, Jenna Elfman, Martha MacIsaac, André Holland, Amara Miller, Benjamin Stockham",1,13,Comedy,United States,"President Gilcrest and his trophy wife are living in the White House, with their overachieving daughter sidetracked by pregnancy, a couch potato hopeless son, a genius young son, and an odd middle school girl."
https://www.imdb.com/title/tt2269368/,https://m.media-amazon.com/images/M/MV5BM2Q0YjFhZTYtMjE2ZC00NWI5LTllODgtNzY2ZTVkYjhlMGRmXkEyXkFqcGc@._V1_.jpg,Aesthetica of a Rogue Hero,2012,6.8,Tetsuto Uesu,"Colleen Clinkenbeard, Eric Vale, Nobuhiko Okamoto, Felecia Angelle, Yôko Hikasa, Alexis Tipton",Unknown,18,"Action, Animation, Anime, Fantasy, Isekai, Japanese, Supernatural Fantasy, Sword & Sorcery, Teen Fantasy",Japan,"After saving a fairy-tale kingdom, Akatsuki returns to the real world with his prize--Miu, the busty daughter of the Demon King. It's one hell of a happy ending until they're force to enroll at a school for magic users."
https://www.imdb.com/title/tt2272367/,https://m.media-amazon.com/images/M/MV5BMGU4NmNjOGEtN2Q1ZS00OTE5LWI4ZmItMmQ0NmVjNDdiMDIxXkEyXkFqcGc@._V1_.jpg,Loiter Squad,2012,7.0,,"Tyler the Creator, Davon Wilson, Lionel Boyce, Travis Bennett, Mike G, Sydney Bennett",3,31,"Comedy, Dark Comedy, Sketch Comedy, Slapstick",United States,"Sketch comedy performed by Odd Future Wolf Gang Kill Them All, as well as reality-TV segments featuring the group."
https://www.imdb.com/title/tt2273734/,https://m.media-amazon.com/images/M/MV5BNGI5NWJmZWYtNWNkNy00NzgyLTkxMmEtNTI0YzhkMWJjZDFlXkEyXkFqcGc@._V1_.jpg,Crash & Bernstein,2012,5.2,Eric Friedman,"Cole Jensen, Tim Lagasse, Landry Bender, Oana Gregory, Aaron R Landon, Paul McGinnis",2,38,"Comedy, Family",United States,"Living in a house full of females, young Wyatt hangs out with his friend Pesto but deeply yearns for a brother to bring some much-needed male energy into his life."
https://www.imdb.com/title/tt2275071/,https://m.media-amazon.com/images/M/MV5BNjMzNGUwMmEtYTYzYi00OGYwLTk1YzEtZWFjMDkwYjNlMjRmXkEyXkFqcGc@._V1_.jpg,Suskunlar,2012,8.3,,"Murat Yildirim, Asli Enver, Sarp Akkaya, Güven Murat Akpinar, Berk Hakman, Mehmet Özgür",2,28,"Crime, Drama, Turkish",Turkey,A rising attorney finds his perfectly crafted life threatened when his long-lost childhood friends threaten to expose a dark secret from their past from Kuyudibi district in Istanbul.
https://www.imdb.com/title/tt2275990/,https://m.media-amazon.com/images/M/MV5BMzEzOWRmMmUtODYyZi00YWNlLWFiYzYtNGJlZDVjZmNkNzA1XkEyXkFqcGc@._V1_.jpg,The Bletchley Circle,2012,7.9,,"Rachael Stirling, Julie Graham, Sophie Rundle, Anna Maxwell Martin, Mark Dexter, Hattie Morahan",2,7,"Crime, Drama, History, Mystery, Period Drama, Thriller","United Kingdom, Canada","In 1952, four women who worked at the wartime code-breaking centre, Bletchley Park, reunite to track down a serial killer."
https://www.imdb.com/title/tt2276413/,https://m.media-amazon.com/images/M/MV5BN2ZkMDY4ZmUtMzBkNS00ZmNjLWIzMDEtYzAzZjU0NGNlNDViXkEyXkFqcGc@._V1_.jpg,Garfunkel and Oates,2014,7.5,"Riki Lindhome, Kate Micucci","Riki Lindhome, Kate Micucci, Mike Phirman, Artemis Pebdani, Natasha Leggero, Sarah Burns",1,8,"Comedy, Music",United States,"Two hapless, twenty-something single women try to make it as a duo performing satirical songs about their personal and professional lives."
https://www.imdb.com/title/tt2281375/,https://m.media-amazon.com/images/M/MV5BMTEzNDE2Mjg0MTdeQTJeQWpwZ15BbWU4MDUxNTczNzAy._V1_.jpg,Nashville,2012,7.7,Callie Khouri,"Hayden Panettiere, Clare Bowen, Charles Esten, Jonathan Jackson, Sam Palladio, Lennon Stella",6,124,"Drama, Music, Romance, Soap Opera",United States,"Follows the lives and tragedies of rising and fading country music stars in Nashville, Tennessee."
https://www.imdb.com/title/tt2288050/,https://m.media-amazon.com/images/M/MV5BMTE4YzcxNmItYWI1MC00YTdmLWJkY2UtMWJlNjk4YTE1MjlkXkEyXkFqcGc@._V1_.jpg,Here Comes Honey Boo Boo,2012,2.6,Doug Mirabello,"Jo Shannon, Alana Thompson, June Shannon, Jessica Shannon, Lauryn Shannon, Anna Cardwell",5,59,"Docusoap Reality TV, Reality TV",United States,"A reality-TV show featuring the life of ""Toddlers and Tiaras"" competitor Alana 'Honey Boo Boo' Thompson and her overweight family through their day-to-day lives."
https://www.imdb.com/title/tt2288064/,https://m.media-amazon.com/images/M/MV5BNjVmNjQ5YjItZTgxMi00NGQ5LTg4YjEtNjQwOThhYzg4OTZkXkEyXkFqcGc@._V1_.jpg,Witches of East End,2013,7.5,Maggie Friedman,"Julia Ormond, Jenna Dewan, Rachel Boston, Mädchen Amick, Daniel di Tomasso, Eric Winter",2,23,"Drama, Fantasy, Horror, Mystery, Witch Horror",United States,"Two sisters, bartender and librarian, discover as adults that they're witches with magical powers. They, their mom and her sister, all witches, are up against a mortal enemy."
https://www.imdb.com/title/tt2288104/,https://m.media-amazon.com/images/M/MV5BOGY3N2EyZjUtNmE4YS00OTgzLWFjM2UtMGJmZjJjNjgyMTFkXkEyXkFqcGc@._V1_.jpg,Painter of the Wind,2008,7.9,,"Ahn Suk-hwan, Park Hyuk-kwon, Lim Ji-eun, Lee Mi-Young, Yoo Yun-Ji, Jun Lee",1,20,"Drama, History, Korean, Romance",South Korea,"Shin Yoon Bok is a very talented painter who disguises herself as a boy so she can infiltrate the painting academy to improve her art--and search for her father's murderer. Kim Hong Do is the man who teaches Yoon Bok how to paint and falls in love with his apprentice, not knowing that he is a she."
https://www.imdb.com/title/tt2289131/,https://m.media-amazon.com/images/M/MV5BMWIyN2I4OGYtOGYzOC00MzRkLWFiY2QtZDM4MWI1YWVkNTIzXkEyXkFqcGc@._V1_.jpg,Off the Air,2011,8.4,"Dave Hughes, Justin Martinez","Longmont Potion Castle, Liam Lynch, Alan Resnick, Robby Rackleff, Maddie Brewer, Louis Cole",Unknown,57,"Animation, Body Horror, Comedy, Horror, Music, Psychological Horror",United States,"Surreal and bizarre short films, based around a chosen theme."
https://www.imdb.com/title/tt2290339/,https://m.media-amazon.com/images/M/MV5BMTM2ODQ3NzIzOV5BMl5BanBnXkFtZTcwNjI0MTcyOA@@._V1_.jpg,Emily Owens M.D.,2012,7.5,Jennie Snyder Urman,"Mamie Gummer, Justin Hartley, Aja Naomi King, Michael Rady, Necar Zadegan, Kelly McCreary",1,13,"Comedy, Drama, Romance",United States,A young doctor realizes that working as an intern in a big hospital is very much the same as being in high school.
https://www.imdb.com/title/tt2290891/,https://m.media-amazon.com/images/M/MV5BN2Q2OTQ5OTctM2NmNC00ODllLWI1NjAtYmEyNjFkZTNkNzRjXkEyXkFqcGc@._V1_.jpg,Al Kabeer,2010,8.5,,"Ahmed Mekky, Mohamed Sallam, Donia Samir Ghanem, Hesham Ismail, Husain Abu-Haggag, Bayoumi Fouad",8,210,"Arabic, Comedy, Romance",Egypt,"The mayor of Al-Mazareeta, a small town in upper Egypt, met an American woman and had twins with her."
https://www.imdb.com/title/tt2292621/,https://m.media-amazon.com/images/M/MV5BN2Q1MzIyYjMtZjFjYy00MjdlLTkyZmMtOTA3NzZlZGY2YjJkXkEyXkFqcGc@._V1_.jpg,Burning Love,2012,7.9,,"Michael Ian Black, June Diane Raphael, Ryan Hansen, Ken Marino, Abigail Spencer, Joe Lo Truglio",3,36,"Comedy, Parody, Romance",United States,"A parody of reality dating shows in the vein of ""The Bachelor"" and ""The Bachelorette""."
https://www.imdb.com/title/tt2293002/,https://m.media-amazon.com/images/M/MV5BYjE1N2EzYzQtMWExOC00N2FjLWEwYjMtNjdlNWUwYzQwMzEyXkEyXkFqcGc@._V1_.jpg,Ben 10: Omniverse,2012,6.6,,"Yuri Lowenthal, Bumper Robinson, Eric Bauza, Paul Eiding, David Kaye, Dee Bradley Baker",8,80,"Action, Adventure, Alien Invasion, Animation, Comedy, Crime, Space Sci-Fi, Superhero, Teen Adventure, Teen Comedy",United States,"The continuing adventures of Ben Tennyson (Yuri Lowenthal) and his new partner, Rook Blonko (Bumper Robinson)."
https://www.imdb.com/title/tt2293824/,https://m.media-amazon.com/images/M/MV5BMTY0ZTc2ZWItMGY0Mi00ZmI4LThlYTQtMjE0MTA2ZTczMDU4XkEyXkFqcGc@._V1_.jpg,Muv-Luv Alternative: Total Eclipse,2012,6.5,Hirohiko Yoshida,"Krystal LaPorte, Mai Nakahara, Corey Hartzog, Kara Greenberg, Daisuke Ono, Sakura Nogawa",1,24,"Action, Adult Animation, Animation, Anime, Drama, Hand-Drawn Animation, Horror, Mecha, Romance, Sci-Fi",Japan,"An alien invasion forces humanity to develop Tactical Surface Fighters for defense. Despite efforts, Eurasia is abandoned. In 2001, Japan struggles with new TSFs when a project brings pilots Yui and Yuya together, changing their destinies."
